customer_id,tenure,contract,monthly_charges,total_charges,internet_service,tech_support,online_security,payment_method,paperless_billing,senior_citizen,partner,dependents,num_support_calls,churn
CUST-12544,58,Month-to-month,68.3,3668.75,Fiber optic,No,No,Bank transfer,Yes,1,Yes,No,2,1
CUST-12545,29,Month-to-month,18.0,511.68,Fiber optic,No,No,Mailed check,No,1,No,No,2,0
CUST-12546,58,Two year,95.26,5169.12,Fiber optic,Yes,No,Electronic check,No,0,Yes,No,2,0
CUST-12547,42,Month-to-month,62.37,2570.46,DSL,No,No,Credit card,Yes,1,Yes,No,1,0
CUST-12548,34,One year,88.69,2815.81,DSL,No,No,Electronic check,Yes,0,Yes,No,0,0
CUST-12549,9,Month-to-month,85.71,814.62,Fiber optic,No,No,Electronic check,No,0,Yes,No,1,0
CUST-12550,47,Month-to-month,41.8,1840.51,No,Yes,Yes,Electronic check,No,1,No,No,2,0
CUST-12551,23,One year,37.56,848.93,DSL,No,No,Electronic check,Yes,1,No,Yes,1,0
CUST-12552,15,Month-to-month,84.66,1312.3,DSL,Yes,No,Electronic check,No,0,Yes,Yes,1,0
CUST-12553,14,One year,55.9,782.64,DSL,No,No,Mailed check,No,0,Yes,No,1,0
CUST-12554,71,Month-to-month,93.09,6394.47,Fiber optic,No,Yes,Mailed check,Yes,0,No,No,2,1
CUST-12555,7,One year,59.65,475.84,DSL,Yes,Yes,Mailed check,Yes,0,No,No,0,0
CUST-12556,58,One year,95.7,5575.9,Fiber optic,No,Yes,Mailed check,Yes,0,Yes,No,1,0
CUST-12557,63,One year,77.7,4971.29,DSL,No,No,Mailed check,No,0,Yes,No,5,0
CUST-12558,2,Month-to-month,73.64,202.74,Fiber optic,No,No,Electronic check,Yes,0,Yes,No,0,0
CUST-12559,43,One year,53.78,2246.62,DSL,Yes,No,Bank transfer,No,0,Yes,No,4,0
CUST-12560,42,Two year,71.97,3027.94,Fiber optic,No,No,Mailed check,Yes,0,No,No,4,1
CUST-12561,26,Month-to-month,100.79,2702.01,DSL,No,No,Bank transfer,No,0,No,No,2,1
CUST-12562,48,Month-to-month,63.37,2869.42,Fiber optic,Yes,Yes,Electronic check,No,0,No,No,3,0
CUST-12563,29,Two year,80.94,2425.23,No,No,Yes,Credit card,No,0,Yes,No,0,0
CUST-12564,32,Month-to-month,66.39,2068.48,DSL,No,No,Bank transfer,No,0,No,No,2,1
CUST-12565,31,One year,68.74,2149.55,No,Yes,Yes,Mailed check,Yes,0,No,Yes,1,0
CUST-12566,58,One year,116.7,6553.69,DSL,No,Yes,Mailed check,Yes,0,Yes,No,1,0
CUST-12567,46,Month-to-month,101.05,4415.76,Fiber optic,Yes,No,Mailed check,Yes,1,Yes,No,2,0
CUST-12568,27,One year,67.38,1718.52,Fiber optic,No,Yes,Credit card,No,0,Yes,No,0,0
CUST-12569,67,One year,71.43,4450.13,DSL,No,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-12570,58,Month-to-month,43.94,2501.05,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,Yes,2,0
CUST-12571,68,Two year,59.81,3942.78,DSL,No,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-12572,53,Month-to-month,74.28,3783.59,Fiber optic,No,No,Electronic check,No,0,No,No,1,1
CUST-12573,28,Month-to-month,90.52,2526.93,Fiber optic,No,Yes,Credit card,Yes,0,No,No,2,0
CUST-12574,56,Two year,87.48,4740.73,No,No,Yes,Bank transfer,Yes,0,Yes,No,6,0
CUST-12575,24,Month-to-month,31.72,724.91,DSL,No,No,Mailed check,Yes,1,Yes,No,2,1
CUST-12576,19,Two year,94.31,1746.91,No,No,Yes,Bank transfer,Yes,0,No,No,1,0
CUST-12577,32,Month-to-month,62.34,1940.33,DSL,Yes,No,Electronic check,No,0,Yes,Yes,3,0
CUST-12578,70,Month-to-month,35.39,2361.38,Fiber optic,Yes,Yes,Mailed check,No,0,No,No,1,0
CUST-12579,41,Month-to-month,105.09,4370.76,DSL,No,No,Credit card,No,0,No,No,0,1
CUST-12580,28,One year,108.9,3139.76,DSL,No,No,Credit card,Yes,0,Yes,No,3,1
CUST-12581,33,One year,72.91,2363.43,DSL,No,No,Electronic check,Yes,0,No,Yes,1,0
CUST-12582,21,Two year,86.26,1758.36,Fiber optic,Yes,No,Bank transfer,No,1,Yes,Yes,2,0
CUST-12583,48,Two year,88.02,4226.23,DSL,No,No,Bank transfer,Yes,0,Yes,No,2,0
CUST-12584,25,One year,106.87,2551.28,Fiber optic,Yes,Yes,Bank transfer,No,0,No,No,0,0
CUST-12585,40,One year,86.84,3379.63,No,Yes,No,Mailed check,No,0,No,No,0,0
CUST-12586,26,Month-to-month,25.17,679.2,DSL,No,No,Bank transfer,Yes,0,No,No,4,0
CUST-12587,23,Two year,120.0,2843.93,DSL,Yes,No,Mailed check,No,1,No,No,3,0
CUST-12588,70,One year,96.97,6836.39,DSL,No,No,Credit card,Yes,0,Yes,No,1,0
CUST-12589,25,Two year,49.71,1175.86,DSL,No,Yes,Credit card,Yes,0,No,No,1,0
CUST-12590,5,Month-to-month,34.11,193.65,Fiber optic,No,Yes,Credit card,Yes,0,Yes,No,0,1
CUST-12591,27,Month-to-month,80.14,2192.11,Fiber optic,No,No,Mailed check,No,0,Yes,Yes,2,1
CUST-12592,38,One year,56.65,2022.88,DSL,Yes,Yes,Bank transfer,No,0,Yes,No,2,0
CUST-12593,6,Month-to-month,74.9,512.19,DSL,No,No,Electronic check,Yes,0,No,No,1,0
CUST-12594,22,Month-to-month,87.3,1875.74,Fiber optic,No,No,Credit card,No,1,No,Yes,2,1
CUST-12595,12,Two year,48.01,617.09,DSL,Yes,No,Credit card,Yes,0,Yes,Yes,1,0
CUST-12596,36,Month-to-month,31.52,1098.32,Fiber optic,No,Yes,Credit card,Yes,0,No,No,2,0
CUST-12597,52,Month-to-month,76.57,3753.95,No,No,Yes,Electronic check,No,0,Yes,No,4,0
CUST-12598,70,Month-to-month,49.0,3450.08,DSL,Yes,No,Mailed check,No,0,No,No,1,0
CUST-12599,28,Month-to-month,69.38,1954.23,Fiber optic,No,No,Mailed check,No,0,Yes,No,2,1
CUST-12600,63,One year,24.7,1495.91,No,No,No,Credit card,No,0,Yes,No,2,0
CUST-12601,15,Two year,57.43,915.3,Fiber optic,Yes,Yes,Bank transfer,Yes,1,Yes,No,2,0
CUST-12602,56,Two year,86.45,4731.72,Fiber optic,Yes,No,Bank transfer,Yes,0,Yes,No,2,0
CUST-12603,41,One year,83.18,3349.29,Fiber optic,No,No,Mailed check,Yes,0,No,No,1,0
CUST-12604,55,One year,41.35,2167.69,Fiber optic,No,No,Electronic check,No,0,No,No,3,0
CUST-12605,55,Month-to-month,29.95,1649.48,Fiber optic,Yes,No,Bank transfer,Yes,0,No,No,1,0
CUST-12606,38,Two year,65.47,2447.44,Fiber optic,Yes,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-12607,18,Month-to-month,81.83,1495.94,Fiber optic,Yes,No,Mailed check,No,0,Yes,No,2,1
CUST-12608,38,Month-to-month,77.16,2990.04,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,1,1
CUST-12609,60,Two year,49.64,2806.97,Fiber optic,Yes,No,Mailed check,No,0,Yes,Yes,1,0
CUST-12610,70,Two year,73.93,5139.28,No,No,No,Bank transfer,No,1,Yes,No,3,0
CUST-12611,67,Month-to-month,110.07,7343.12,DSL,Yes,No,Mailed check,Yes,0,Yes,Yes,1,0
CUST-12612,13,One year,71.15,902.8,DSL,No,Yes,Credit card,Yes,0,Yes,Yes,1,0
CUST-12613,43,Month-to-month,18.0,770.01,DSL,No,No,Credit card,No,1,No,No,2,0
CUST-12614,7,Month-to-month,71.1,559.15,DSL,No,No,Mailed check,No,0,No,No,1,1
CUST-12615,48,Month-to-month,120.0,5607.38,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,Yes,0,0
CUST-12616,72,Month-to-month,26.38,1754.58,DSL,No,No,Bank transfer,No,0,No,Yes,2,0
CUST-12617,3,Month-to-month,65.89,239.28,Fiber optic,No,No,Credit card,Yes,0,No,Yes,0,0
CUST-12618,47,Month-to-month,58.21,2521.25,Fiber optic,No,No,Bank transfer,No,0,Yes,No,1,0
CUST-12619,69,Month-to-month,67.88,4450.4,DSL,Yes,No,Mailed check,Yes,0,Yes,No,0,0
CUST-12620,61,Month-to-month,70.83,4225.12,DSL,Yes,Yes,Bank transfer,Yes,0,Yes,No,0,0
CUST-12621,28,Two year,99.2,2753.13,Fiber optic,No,No,Mailed check,No,0,No,No,0,0
CUST-12622,7,One year,67.54,513.83,Fiber optic,Yes,No,Credit card,Yes,0,No,No,1,0
CUST-12623,67,Two year,103.32,6616.33,Fiber optic,No,No,Bank transfer,No,0,No,Yes,1,0
CUST-12624,67,Month-to-month,61.47,4046.56,DSL,Yes,Yes,Bank transfer,No,0,No,Yes,2,1
CUST-12625,42,One year,54.5,2316.14,DSL,Yes,Yes,Mailed check,No,0,Yes,No,3,0
CUST-12626,71,Two year,44.92,3178.12,DSL,No,No,Electronic check,Yes,0,No,No,1,0
CUST-12627,0,Month-to-month,18.0,17.49,DSL,Yes,Yes,Bank transfer,Yes,0,No,No,0,1
CUST-12628,45,Month-to-month,73.27,3131.9,No,Yes,Yes,Mailed check,Yes,0,No,No,5,1
CUST-12629,2,Month-to-month,120.0,357.86,DSL,No,No,Credit card,Yes,0,No,No,3,0
CUST-12630,68,Month-to-month,78.75,5358.34,DSL,No,No,Electronic check,Yes,0,Yes,Yes,3,0
CUST-12631,49,Month-to-month,85.6,4257.65,No,No,No,Credit card,Yes,0,No,No,0,1
CUST-12632,66,Month-to-month,52.61,3390.59,Fiber optic,Yes,Yes,Credit card,Yes,0,No,No,1,0
CUST-12633,41,Month-to-month,57.67,2260.58,Fiber optic,No,No,Bank transfer,No,0,Yes,Yes,0,1
CUST-12634,6,One year,94.54,625.52,Fiber optic,No,No,Credit card,Yes,0,No,No,1,1
CUST-12635,1,Month-to-month,120.0,223.86,No,Yes,No,Bank transfer,Yes,0,No,Yes,1,1
CUST-12636,24,Month-to-month,109.64,2563.09,DSL,No,Yes,Electronic check,No,0,No,No,4,1
CUST-12637,54,One year,89.16,4622.11,DSL,No,No,Mailed check,Yes,0,Yes,Yes,1,0
CUST-12638,11,Month-to-month,66.05,787.45,No,No,No,Credit card,No,0,Yes,No,4,1
CUST-12639,62,Month-to-month,71.29,4265.57,Fiber optic,Yes,Yes,Credit card,No,0,No,No,4,1
CUST-12640,17,Month-to-month,42.39,717.57,No,No,No,Electronic check,No,0,Yes,No,1,1
CUST-12641,36,Month-to-month,21.55,768.6,DSL,No,No,Electronic check,No,0,No,Yes,2,1
CUST-12642,14,Month-to-month,31.2,434.6,No,No,No,Credit card,No,0,No,Yes,1,0
CUST-12643,34,Month-to-month,66.49,2096.48,DSL,No,No,Electronic check,No,0,No,No,3,0
CUST-12644,33,Month-to-month,56.24,1860.51,Fiber optic,No,Yes,Credit card,Yes,0,No,No,0,0
CUST-12645,0,Two year,20.92,19.52,No,No,No,Bank transfer,Yes,0,No,No,0,1
CUST-12646,41,Two year,63.88,2478.38,DSL,No,No,Credit card,No,0,Yes,Yes,2,0
CUST-12647,57,Month-to-month,55.45,3066.56,DSL,No,Yes,Electronic check,Yes,0,Yes,No,0,0
CUST-12648,68,Month-to-month,29.81,1884.34,Fiber optic,No,Yes,Mailed check,Yes,0,No,No,0,0
CUST-12649,24,Month-to-month,53.89,1249.97,No,Yes,Yes,Bank transfer,No,0,No,No,3,0
CUST-12650,64,Two year,55.37,3423.52,DSL,No,No,Electronic check,Yes,0,Yes,Yes,2,0
CUST-12651,64,Two year,46.5,3014.76,No,Yes,Yes,Electronic check,Yes,0,No,Yes,1,0
CUST-12652,72,Month-to-month,92.8,6262.2,DSL,No,Yes,Bank transfer,No,1,Yes,Yes,2,0
CUST-12653,27,Month-to-month,18.0,477.14,Fiber optic,No,No,Electronic check,Yes,1,Yes,No,1,1
CUST-12654,62,Month-to-month,18.0,1080.48,DSL,No,No,Credit card,Yes,0,Yes,No,2,0
CUST-12655,41,Two year,65.1,2655.7,No,Yes,No,Bank transfer,No,0,Yes,No,2,1
CUST-12656,4,Two year,67.88,323.18,DSL,No,No,Bank transfer,No,0,No,No,2,1
CUST-12657,19,Month-to-month,77.13,1501.47,Fiber optic,Yes,Yes,Bank transfer,Yes,0,No,No,3,0
CUST-12658,49,One year,48.83,2408.35,DSL,No,No,Bank transfer,Yes,0,No,No,0,1
CUST-12659,11,Month-to-month,37.46,417.28,No,No,No,Credit card,Yes,0,Yes,No,2,1
CUST-12660,31,One year,64.78,2038.89,Fiber optic,No,Yes,Electronic check,No,0,Yes,Yes,0,0
CUST-12661,56,Two year,51.75,2732.27,DSL,Yes,No,Electronic check,Yes,0,No,Yes,1,0
CUST-12662,10,Month-to-month,111.53,1203.44,DSL,No,No,Bank transfer,No,0,No,No,1,1
CUST-12663,36,Month-to-month,55.27,1970.69,Fiber optic,No,Yes,Electronic check,No,0,Yes,No,2,0
CUST-12664,15,One year,63.4,970.63,Fiber optic,No,Yes,Electronic check,Yes,1,No,No,1,1
CUST-12665,39,Month-to-month,120.0,4542.69,No,No,Yes,Electronic check,No,0,No,No,1,0
CUST-12666,17,Two year,59.16,1016.47,Fiber optic,No,No,Electronic check,No,0,Yes,Yes,3,0
CUST-12667,70,Month-to-month,81.68,5355.39,Fiber optic,Yes,Yes,Mailed check,No,0,No,Yes,4,1
CUST-12668,5,Two year,84.39,480.93,Fiber optic,Yes,No,Bank transfer,No,0,No,No,1,1
CUST-12669,70,Month-to-month,86.94,5931.08,Fiber optic,No,Yes,Electronic check,Yes,0,Yes,No,0,1
CUST-12670,57,Month-to-month,73.68,4009.16,DSL,No,No,Credit card,No,0,No,No,5,0
CUST-12671,62,Month-to-month,70.82,4185.86,DSL,Yes,No,Credit card,No,1,Yes,Yes,1,0
CUST-12672,62,Month-to-month,68.01,4005.02,DSL,No,Yes,Bank transfer,Yes,1,Yes,No,0,0
CUST-12673,13,Month-to-month,47.72,655.91,Fiber optic,No,Yes,Electronic check,Yes,0,Yes,No,2,0
CUST-12674,67,One year,74.77,4771.39,DSL,Yes,No,Bank transfer,No,0,Yes,No,1,0
CUST-12675,43,Month-to-month,120.0,5058.41,Fiber optic,No,Yes,Credit card,Yes,0,No,No,2,1
CUST-12676,70,Month-to-month,101.32,7173.73,DSL,No,Yes,Electronic check,Yes,1,No,No,2,0
CUST-12677,64,Month-to-month,74.12,4350.52,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-12678,42,Month-to-month,90.67,3594.67,DSL,Yes,No,Bank transfer,Yes,0,No,Yes,2,0
CUST-12679,27,Two year,38.92,1081.61,Fiber optic,No,No,Bank transfer,Yes,0,Yes,Yes,2,0
CUST-12680,8,Two year,57.18,500.04,DSL,No,No,Credit card,Yes,0,No,Yes,1,0
CUST-12681,7,Month-to-month,93.44,700.91,DSL,No,No,Electronic check,Yes,0,No,No,1,1
CUST-12682,28,One year,109.62,2889.62,DSL,No,No,Electronic check,Yes,0,No,No,2,0
CUST-12683,59,One year,41.87,2390.09,Fiber optic,No,Yes,Electronic check,Yes,0,No,No,4,1
CUST-12684,36,Two year,50.49,1827.75,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,No,1,0
CUST-12685,35,Month-to-month,120.0,4070.69,DSL,No,No,Mailed check,Yes,0,Yes,Yes,1,1
CUST-12686,17,Month-to-month,67.89,1202.95,Fiber optic,No,No,Credit card,Yes,0,No,No,3,1
CUST-12687,41,Month-to-month,119.7,4670.7,Fiber optic,Yes,No,Bank transfer,Yes,0,No,Yes,2,1
CUST-12688,46,Two year,71.21,3177.91,Fiber optic,Yes,No,Bank transfer,No,0,Yes,Yes,1,0
CUST-12689,71,One year,72.39,4737.88,Fiber optic,No,No,Bank transfer,Yes,0,No,No,0,1
CUST-12690,53,Month-to-month,55.84,2872.3,DSL,No,No,Credit card,No,1,No,Yes,3,0
CUST-12691,44,Month-to-month,93.28,4139.28,Fiber optic,Yes,Yes,Mailed check,Yes,0,No,No,2,0
CUST-12692,66,One year,105.73,6483.34,Fiber optic,Yes,Yes,Bank transfer,Yes,1,Yes,No,1,0
CUST-12693,31,Two year,33.95,1043.98,Fiber optic,No,No,Mailed check,Yes,1,No,No,0,0
CUST-12694,68,Month-to-month,54.43,3498.13,DSL,Yes,Yes,Electronic check,Yes,0,No,No,5,0
CUST-12695,27,One year,92.45,2421.23,Fiber optic,No,No,Credit card,No,1,No,No,1,0
CUST-12696,9,Month-to-month,61.11,550.51,DSL,No,No,Electronic check,No,0,Yes,No,0,0
CUST-12697,30,Month-to-month,50.2,1483.52,Fiber optic,No,No,Mailed check,Yes,0,No,No,1,1
CUST-12698,9,Month-to-month,95.29,951.5,DSL,No,No,Mailed check,Yes,0,No,No,3,1
CUST-12699,8,One year,98.1,807.58,DSL,No,Yes,Electronic check,Yes,0,No,No,0,0
CUST-12700,64,Two year,51.51,3091.77,Fiber optic,No,Yes,Credit card,No,0,Yes,No,4,0
CUST-12701,58,Month-to-month,71.37,3885.04,No,No,No,Mailed check,Yes,1,Yes,No,1,0
CUST-12702,16,Month-to-month,28.75,467.35,DSL,No,Yes,Mailed check,Yes,1,Yes,No,5,0
CUST-12703,61,Month-to-month,38.14,2173.12,Fiber optic,No,No,Mailed check,Yes,0,No,Yes,2,0
CUST-12704,5,Month-to-month,68.72,410.33,Fiber optic,No,Yes,Credit card,No,1,Yes,No,0,0
CUST-12705,20,Month-to-month,65.94,1342.69,No,No,Yes,Mailed check,No,0,No,No,2,0
CUST-12706,51,Month-to-month,35.99,1801.35,Fiber optic,No,No,Credit card,Yes,0,No,Yes,0,0
CUST-12707,22,Month-to-month,43.52,901.26,DSL,Yes,No,Bank transfer,Yes,0,Yes,No,1,1
CUST-12708,53,Month-to-month,33.05,1690.21,DSL,No,No,Credit card,No,0,Yes,No,0,1
CUST-12709,63,Month-to-month,78.65,4937.68,Fiber optic,Yes,Yes,Bank transfer,Yes,0,Yes,No,3,0
CUST-12710,4,One year,18.0,85.56,DSL,No,No,Credit card,Yes,0,Yes,Yes,1,0
CUST-12711,1,Month-to-month,34.65,67.49,No,No,No,Bank transfer,Yes,0,No,No,3,1
CUST-12712,68,One year,18.0,1202.51,No,Yes,No,Electronic check,Yes,0,Yes,No,1,0
CUST-12713,37,Two year,77.57,2926.87,No,No,Yes,Electronic check,Yes,1,Yes,No,2,0
CUST-12714,36,One year,18.0,623.82,DSL,Yes,Yes,Credit card,No,0,Yes,No,1,0
CUST-12715,33,Month-to-month,65.95,2203.14,Fiber optic,No,No,Electronic check,No,0,Yes,No,1,1
CUST-12716,31,Month-to-month,114.19,3383.84,Fiber optic,No,No,Electronic check,Yes,0,No,No,3,1
CUST-12717,50,One year,115.2,5615.24,DSL,No,Yes,Credit card,Yes,0,Yes,No,1,0
CUST-12718,42,Month-to-month,18.0,744.43,DSL,No,Yes,Mailed check,Yes,0,No,Yes,0,0
CUST-12719,11,Month-to-month,73.95,837.95,DSL,No,No,Electronic check,No,1,Yes,Yes,1,1
CUST-12720,45,Month-to-month,35.33,1479.3,Fiber optic,No,No,Electronic check,Yes,0,No,Yes,1,1
CUST-12721,48,Month-to-month,29.21,1350.31,No,No,No,Mailed check,Yes,0,No,No,1,0
CUST-12722,8,Month-to-month,61.6,509.88,No,Yes,No,Credit card,Yes,0,No,No,1,1
CUST-12723,27,One year,101.85,2705.59,DSL,No,No,Mailed check,Yes,0,Yes,No,1,1
CUST-12724,57,Month-to-month,82.99,4342.01,Fiber optic,No,No,Credit card,Yes,1,No,No,0,0
CUST-12725,45,Month-to-month,43.55,1899.81,DSL,Yes,No,Bank transfer,Yes,1,Yes,No,2,0
CUST-12726,9,Two year,86.15,807.86,DSL,No,Yes,Mailed check,No,1,No,No,1,0
CUST-12727,2,Month-to-month,18.0,48.67,DSL,No,No,Electronic check,Yes,0,Yes,No,1,0
CUST-12728,42,One year,42.41,1754.84,Fiber optic,No,No,Credit card,No,0,No,Yes,1,0
CUST-12729,33,Month-to-month,40.28,1275.43,Fiber optic,Yes,No,Credit card,No,0,No,Yes,2,0
CUST-12730,70,Month-to-month,67.35,4582.15,No,No,Yes,Electronic check,Yes,0,No,No,1,0
CUST-12731,38,Two year,58.92,2271.67,No,No,No,Mailed check,No,0,No,No,0,0
CUST-12732,67,Month-to-month,60.76,4075.66,DSL,Yes,No,Bank transfer,No,1,No,Yes,0,0
CUST-12733,15,Month-to-month,59.76,908.69,Fiber optic,No,Yes,Credit card,Yes,0,Yes,No,2,0
CUST-12734,32,Two year,65.67,2052.53,DSL,No,No,Credit card,No,1,Yes,No,1,0
CUST-12735,10,One year,81.2,851.52,Fiber optic,Yes,Yes,Mailed check,No,0,Yes,No,2,0
CUST-12736,41,One year,69.48,2740.25,Fiber optic,No,Yes,Credit card,No,0,Yes,Yes,1,0
CUST-12737,13,Month-to-month,56.47,734.85,DSL,Yes,Yes,Bank transfer,Yes,0,Yes,No,3,0
CUST-12738,35,Month-to-month,77.05,2540.14,DSL,No,No,Mailed check,Yes,0,No,Yes,1,1
CUST-12739,25,One year,89.78,2314.46,DSL,No,Yes,Mailed check,Yes,0,Yes,No,3,0
CUST-12740,13,Month-to-month,48.32,613.0,DSL,No,No,Credit card,Yes,0,No,No,2,1
CUST-12741,7,Month-to-month,63.22,472.64,No,No,No,Credit card,Yes,0,No,Yes,0,1
CUST-12742,37,One year,99.86,3478.37,DSL,No,No,Credit card,No,0,No,Yes,2,0
CUST-12743,69,Month-to-month,31.92,2024.49,Fiber optic,Yes,No,Mailed check,Yes,1,No,No,0,0
CUST-12744,14,Month-to-month,119.14,1639.26,No,No,No,Mailed check,Yes,1,Yes,Yes,2,1
CUST-12745,29,Month-to-month,24.83,704.37,Fiber optic,Yes,No,Credit card,Yes,0,No,Yes,0,1
CUST-12746,16,Month-to-month,54.64,887.91,Fiber optic,No,Yes,Mailed check,Yes,0,No,No,0,1
CUST-12747,59,One year,36.49,2166.27,No,Yes,Yes,Credit card,No,0,No,Yes,2,0
CUST-12748,30,Two year,120.0,3602.39,DSL,No,No,Bank transfer,No,0,No,No,1,0
CUST-12749,71,Month-to-month,49.9,3521.65,DSL,No,No,Bank transfer,Yes,1,No,No,2,1
CUST-12750,17,Month-to-month,49.97,859.28,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,Yes,3,1
CUST-12751,5,Month-to-month,53.88,297.46,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,No,2,0
CUST-12752,42,Month-to-month,67.87,2874.59,Fiber optic,Yes,No,Bank transfer,No,0,No,Yes,2,1
CUST-12753,47,Month-to-month,55.15,2508.09,DSL,Yes,Yes,Mailed check,Yes,0,No,No,3,0
CUST-12754,72,Two year,61.01,4351.85,Fiber optic,No,Yes,Bank transfer,Yes,0,Yes,Yes,0,0
CUST-12755,63,Month-to-month,18.0,1037.53,Fiber optic,No,Yes,Credit card,Yes,0,Yes,No,1,0
CUST-12756,64,Month-to-month,66.71,4095.77,No,No,No,Electronic check,Yes,0,No,No,2,1
CUST-12757,46,Two year,65.53,2876.29,DSL,Yes,No,Credit card,Yes,1,No,No,0,0
CUST-12758,26,Month-to-month,96.16,2413.85,DSL,No,No,Electronic check,No,0,Yes,No,1,1
CUST-12759,31,Two year,104.27,3228.15,No,No,No,Electronic check,Yes,0,Yes,Yes,3,0
CUST-12760,9,Month-to-month,59.37,583.28,Fiber optic,Yes,No,Credit card,Yes,0,No,No,1,1
CUST-12761,31,Month-to-month,89.49,2824.72,DSL,Yes,Yes,Electronic check,Yes,0,Yes,No,0,0
CUST-12762,26,Two year,31.95,845.46,DSL,No,Yes,Bank transfer,Yes,0,Yes,No,1,0
CUST-12763,2,Month-to-month,88.02,259.09,Fiber optic,Yes,Yes,Electronic check,No,0,Yes,Yes,2,0
CUST-12764,14,Month-to-month,47.83,705.62,Fiber optic,No,Yes,Electronic check,No,0,No,No,2,1
CUST-12765,39,Month-to-month,29.46,1142.29,Fiber optic,No,Yes,Electronic check,No,0,Yes,Yes,1,1
CUST-12766,26,One year,59.43,1566.09,No,No,No,Bank transfer,No,0,No,No,3,0
CUST-12767,72,One year,107.01,7203.32,DSL,Yes,Yes,Mailed check,No,0,Yes,No,2,0
CUST-12768,34,Month-to-month,70.43,2454.51,DSL,Yes,Yes,Electronic check,Yes,0,No,Yes,1,1
CUST-12769,69,One year,109.89,7310.1,Fiber optic,No,Yes,Credit card,Yes,0,No,No,1,0
CUST-12770,48,One year,42.54,1930.78,No,No,Yes,Electronic check,No,0,Yes,No,2,0
CUST-12771,2,Month-to-month,96.44,273.54,DSL,Yes,Yes,Electronic check,No,0,Yes,Yes,1,0
CUST-12772,14,Month-to-month,45.44,669.55,Fiber optic,No,Yes,Electronic check,Yes,0,No,Yes,1,1
CUST-12773,51,Month-to-month,71.76,3616.77,DSL,Yes,Yes,Credit card,Yes,0,No,No,3,0
CUST-12774,39,Month-to-month,71.5,2617.64,DSL,No,No,Mailed check,No,0,No,No,1,0
CUST-12775,22,Month-to-month,84.84,1841.78,No,No,Yes,Credit card,Yes,0,Yes,Yes,0,1
CUST-12776,38,Month-to-month,72.52,2759.02,DSL,No,Yes,Credit card,Yes,0,Yes,Yes,2,0
CUST-12777,65,Month-to-month,42.82,2739.63,DSL,No,No,Mailed check,Yes,0,No,No,2,0
CUST-12778,28,Month-to-month,91.41,2436.05,Fiber optic,No,Yes,Credit card,Yes,0,No,No,5,1
CUST-12779,3,One year,116.95,455.77,Fiber optic,No,No,Mailed check,Yes,0,Yes,No,0,0
CUST-12780,22,Month-to-month,47.49,1056.75,Fiber optic,Yes,No,Bank transfer,No,0,No,No,4,1
CUST-12781,68,Two year,18.0,1148.15,Fiber optic,No,No,Bank transfer,No,0,Yes,No,1,0
CUST-12782,55,Two year,79.98,4168.75,DSL,Yes,No,Credit card,Yes,0,Yes,Yes,2,0
CUST-12783,61,One year,55.06,3215.52,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,No,1,0
CUST-12784,66,Two year,61.07,3958.19,DSL,No,Yes,Electronic check,Yes,0,Yes,Yes,1,0
CUST-12785,8,Two year,81.69,731.64,DSL,Yes,No,Bank transfer,Yes,0,Yes,Yes,0,1
CUST-12786,20,Month-to-month,51.31,1076.94,Fiber optic,Yes,Yes,Credit card,Yes,1,No,No,1,0
CUST-12787,4,One year,56.93,275.8,DSL,No,No,Bank transfer,No,0,Yes,Yes,1,1
CUST-12788,0,Month-to-month,62.0,58.36,No,Yes,Yes,Electronic check,No,0,Yes,Yes,1,0
CUST-12789,60,One year,109.09,6034.6,No,No,No,Electronic check,Yes,0,No,No,2,0
CUST-12790,68,Month-to-month,65.9,4362.03,No,Yes,Yes,Bank transfer,No,0,Yes,No,2,0
CUST-12791,11,Month-to-month,27.93,317.79,DSL,No,No,Credit card,Yes,1,Yes,No,5,1
CUST-12792,52,Month-to-month,29.12,1492.54,DSL,No,Yes,Bank transfer,No,0,Yes,Yes,2,0
CUST-12793,39,Two year,69.18,2757.37,No,Yes,Yes,Mailed check,Yes,1,Yes,No,2,0
CUST-12794,5,Month-to-month,31.12,171.16,Fiber optic,No,No,Bank transfer,No,0,Yes,No,1,1
CUST-12795,66,Month-to-month,18.13,1138.26,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,No,1,1
CUST-12796,63,Month-to-month,84.07,5152.43,No,Yes,Yes,Mailed check,Yes,0,No,Yes,1,1
CUST-12797,41,Month-to-month,85.53,3359.02,DSL,Yes,Yes,Credit card,Yes,0,No,No,1,0
CUST-12798,51,Two year,53.96,2574.73,DSL,Yes,No,Bank transfer,No,0,Yes,Yes,2,0
